id_venta,producto,precio,cantidad,fecha_venta,categoria,precio_total
2793,Smartphone,$91.37,8,26/09/2024,Electrónica,730.96
2994,Auriculares,$94.36,9,26/09/2024,Electrónica,849.24
379,Lámpara de mesa,$49.43,7,27/09/2024,Decoración,346.01
409,Lámpara de mesa,$53.65,5,27/09/2024,Decoración,268.25
445,Alfombra,$70.36,12,27/09/2024,Decoración,844.32
842,Cuadro decorativo,$71.40,2,27/09/2024,Decoración,142.80
1674,Aspiradora,$40.59,8,27/09/2024,Electrodomésticos,324.72
2000,Plancha de vapor,$105.50,3,27/09/2024,Electrodomésticos,316.50
2190,Consola de videojuegos,$48.86,3,27/09/2024,Electrónica,146.58
2686,Laptop,$64.56,11,27/09/2024,Electrónica,710.16
304,Jarrón decorativo,$67.72,4,28/09/2024,Decoración,270.88
562,Cuadro decorativo,$29.72,3,28/09/2024,Decoración,89.16
1247,Horno eléctrico,$55.00,4,28/09/2024,Electrodomésticos,220.00
2117,Cámara digital,$73.65,11,28/09/2024,Electrónica,810.15
2341,Parlantes Bluetooth,$81.98,2,28/09/2024,Electrónica,163.96
2820,Consola de videojuegos,$32.49,6,28/09/2024,Electrónica,194.94
26,Cortinas,$38.87,11,29/09/2024,Decoración,427.57
614,Jarrón decorativo,$107.04,7,29/09/2024,Decoración,749.28
1268,Cafetera,$94.35,12,29/09/2024,Electrodomésticos,1132.20
1408,Cafetera,$56.98,11,29/09/2024,Electrodomésticos,626.78
1522,Heladera,$90.32,12,29/09/2024,Electrodomésticos,1083.84
1528,Cafetera,$99.75,12,29/09/2024,Electrodomésticos,1197.00
1679,Batidora,$49.23,12,29/09/2024,Electrodomésticos,590.76
1704,Aspiradora,$111.82,9,29/09/2024,Electrodomésticos,1006.38
2168,SmartWatch,$89.68,8,29/09/2024,Electrónica,717.44
2450,Consola de videojuegos,$87.91,4,29/09/2024,Electrónica,351.64
2467,Cámara digital,$70.53,7,29/09/2024,Electrónica,493.71
2600,Consola de videojuegos,$94.57,3,29/09/2024,Electrónica,283.71
2864,Tablet,$105.06,6,29/09/2024,Electrónica,630.36
2925,Auriculares,$26.21,4,29/09/2024,Electrónica,104.84
232,Cuadro decorativo,$118.49,6,30/09/2024,Decoración,710.94
385,Alfombra,$86.29,3,30/09/2024,Decoración,258.87
415,Alfombra,$63.40,5,30/09/2024,Decoración,317.00
500,Adorno de pared,$110.88,4,30/09/2024,Decoración,443.52
565,Alfombra,$55.34,2,30/09/2024,Decoración,110.68
683,Espejo decorativo,$123.55,5,30/09/2024,Decoración,617.75
705,Alfombra,$49.89,3,30/09/2024,Decoración,149.67
899,Candelabro,$51.01,6,30/09/2024,Decoración,306.06
996,Cortinas,$33.07,3,30/09/2024,Decoración,99.21
1187,Horno eléctrico,$99.57,8,30/09/2024,Electrodomésticos,796.56
1411,Freidora eléctrica,$102.20,5,30/09/2024,Electrodomésticos,511.00
1511,Freidora eléctrica,$116.49,2,30/09/2024,Electrodomésticos,232.98
1644,Aspiradora,$123.36,11,30/09/2024,Electrodomésticos,1356.96
2031,Parlantes Bluetooth,$31.44,4,30/09/2024,Electrónica,125.76
2141,Parlantes Bluetooth,$116.34,12,30/09/2024,Electrónica,1396.08
521,Lámpara de mesa,$48.44,6,01/10/2024,Decoración,290.64
590,Adorno de pared,$30.18,8,01/10/2024,Decoración,241.44
892,Cuadro decorativo,$61.57,3,01/10/2024,Decoración,184.71
968,Rincón de plantas,$60.20,3,01/10/2024,Decoración,180.60
1062,Heladera,$121.59,4,01/10/2024,Electrodomésticos,486.36
1423,Microondas,$108.25,12,01/10/2024,Electrodomésticos,1299.00
2271,Parlantes Bluetooth,$61.01,1,01/10/2024,Electrónica,61.01
2295,Auriculares,$56.21,2,01/10/2024,Electrónica,112.42
1345,Lavadora,$51.32,4,02/10/2024,Electrodomésticos,205.28
2012,Televisor,$48.02,7,02/10/2024,Electrónica,336.14
2226,Laptop,$99.45,5,02/10/2024,Electrónica,497.25
2442,Televisor,$71.48,4,02/10/2024,Electrónica,285.92
2576,Laptop,$123.53,10,02/10/2024,Electrónica,1235.30
2656,Laptop,$31.99,9,02/10/2024,Electrónica,287.91
2915,Auriculares,$33.81,11,02/10/2024,Electrónica,371.91
38,Rincón de plantas,$26.44,4,03/10/2024,Decoración,105.76
681,Lámpara de mesa,$113.04,1,03/10/2024,Decoración,113.04
1815,Lavadora,$65.29,5,03/10/2024,Electrodomésticos,326.45
2703,Smartphone,$123.40,12,03/10/2024,Electrónica,1480.80
2725,Auriculares,$107.61,1,03/10/2024,Electrónica,107.61
786,Cortinas,$27.17,8,04/10/2024,Decoración,217.36
1358,Cafetera,$95.67,12,04/10/2024,Electrodomésticos,1148.04
1709,Batidora,$89.72,10,04/10/2024,Electrodomésticos,897.20
1857,Horno eléctrico,$74.80,5,04/10/2024,Electrodomésticos,374.00
2406,Laptop,$121.00,10,04/10/2024,Electrónica,1210.00
2538,SmartWatch,$29.14,12,04/10/2024,Electrónica,349.68
753,Espejo decorativo,$119.86,4,05/10/2024,Decoración,479.44
898,Rincón de plantas,$67.87,11,05/10/2024,Decoración,746.57
924,Jarrón decorativo,$64.39,11,05/10/2024,Decoración,708.29
1650,Plancha de vapor,$117.52,2,05/10/2024,Electrodomésticos,235.04
1779,Batidora,$122.12,4,05/10/2024,Electrodomésticos,488.48
1796,Secadora,$63.51,11,05/10/2024,Electrodomésticos,698.61
2841,Parlantes Bluetooth,$48.99,10,05/10/2024,Electrónica,489.90
1280,Plancha de vapor,$31.01,7,06/10/2024,Electrodomésticos,217.07
1595,Lavadora,$80.48,4,06/10/2024,Electrodomésticos,321.92
1711,Freidora eléctrica,$34.28,2,06/10/2024,Electrodomésticos,68.56
2417,Cámara digital,$109.02,2,06/10/2024,Electrónica,218.04
2443,Smartphone,$111.34,5,06/10/2024,Electrónica,556.70
158,Rincón de plantas,$117.14,8,07/10/2024,Decoración,937.12
223,Espejo decorativo,$70.04,3,07/10/2024,Decoración,210.12
474,Jarrón decorativo,$38.87,10,07/10/2024,Decoración,388.70
1032,Heladera,$31.35,11,07/10/2024,Electrodomésticos,344.85
1141,Freidora eléctrica,$71.45,12,07/10/2024,Electrodomésticos,857.40
1738,Cafetera,$40.25,3,07/10/2024,Electrodomésticos,120.75
2188,SmartWatch,$41.24,4,07/10/2024,Electrónica,164.96
2433,Smartphone,$117.66,5,07/10/2024,Electrónica,588.30
2515,Auriculares,$99.53,1,07/10/2024,Electrónica,99.53
2608,SmartWatch,$60.98,5,07/10/2024,Electrónica,304.90
2831,Parlantes Bluetooth,$86.32,10,07/10/2024,Electrónica,863.20
6,Cortinas,$58.87,11,08/10/2024,Decoración,647.57
670,Adorno de pared,$55.21,7,08/10/2024,Decoración,386.47
816,Cortinas,$74.32,11,08/10/2024,Decoración,817.52
991,Lámpara de mesa,$79.63,12,08/10/2024,Decoración,955.56
1204,Aspiradora,$87.88,2,08/10/2024,Electrodomésticos,175.76
2533,Smartphone,$64.37,1,08/10/2024,Electrónica,64.37
2598,SmartWatch,$113.97,7,08/10/2024,Electrónica,797.79
2724,Tablet,$42.93,5,08/10/2024,Electrónica,214.65
2738,SmartWatch,$65.16,3,08/10/2024,Electrónica,195.48
134,Jarrón decorativo,$103.16,11,09/10/2024,Decoración,1134.76
2353,Smartphone,$33.52,8,09/10/2024,Electrónica,268.16
2376,Laptop,$106.01,5,09/10/2024,Electrónica,530.05
60,Adorno de pared,$32.58,9,10/10/2024,Decoración,293.22
117,Elementos de cerámica,$29.63,4,10/10/2024,Decoración,118.52
364,Jarrón decorativo,$73.49,12,10/10/2024,Decoración,881.88
498,Rincón de plantas,$42.62,4,10/10/2024,Decoración,170.48
668,Rincón de plantas,$61.18,8,10/10/2024,Decoración,489.44
1133,Microondas,$121.17,3,10/10/2024,Electrodomésticos,363.51
1221,Freidora eléctrica,$112.79,11,10/10/2024,Electrodomésticos,1240.69
1233,Microondas,$110.22,12,10/10/2024,Electrodomésticos,1322.64
1239,Batidora,$94.29,2,10/10/2024,Electrodomésticos,188.58
1724,Aspiradora,$95.89,1,10/10/2024,Electrodomésticos,95.89
2389,Proyector,$73.93,5,10/10/2024,Electrónica,369.65
2671,Parlantes Bluetooth,$30.22,6,10/10/2024,Electrónica,181.32
2692,Televisor,$52.35,2,10/10/2024,Electrónica,104.70
2998,Proyector,$115.84,10,10/10/2024,Electrónica,1158.40
382,Cuadro decorativo,$115.19,3,11/10/2024,Decoración,345.57
438,Rincón de plantas,$104.88,10,11/10/2024,Decoración,1048.80
584,Jarrón decorativo,$77.31,8,11/10/2024,Decoración,618.48
778,Rincón de plantas,$32.69,5,11/10/2024,Decoración,163.45
867,Elementos de cerámica,$65.85,5,11/10/2024,Decoración,329.25
1113,Microondas,$79.45,3,11/10/2024,Electrodomésticos,238.35
1567,Horno eléctrico,$101.95,4,11/10/2024,Electrodomésticos,407.80
1610,Plancha de vapor,$91.96,1,11/10/2024,Electrodomésticos,91.96
2258,SmartWatch,$68.66,5,11/10/2024,Electrónica,343.30
2732,Televisor,$73.89,5,11/10/2024,Electrónica,369.45
97,Elementos de cerámica,$116.32,9,12/10/2024,Decoración,1046.88
317,Elementos de cerámica,$94.69,11,12/10/2024,Decoración,1041.59
472,Cuadro decorativo,$78.90,2,12/10/2024,Decoración,157.80
725,Alfombra,$111.36,11,12/10/2024,Decoración,1224.96
1890,Plancha de vapor,$102.24,9,12/10/2024,Electrodomésticos,920.16
2137,Cámara digital,$108.68,1,12/10/2024,Electrónica,108.68
2242,Televisor,$72.27,7,12/10/2024,Electrónica,505.89
2352,Televisor,$82.27,2,12/10/2024,Electrónica,164.54
2359,Proyector,$52.24,10,12/10/2024,Electrónica,522.40
2470,Consola de videojuegos,$111.81,9,12/10/2024,Electrónica,1006.29
2821,Parlantes Bluetooth,$117.62,9,12/10/2024,Electrónica,1058.58
646,Cortinas,$44.98,6,13/10/2024,Decoración,269.88
1034,Aspiradora,$44.82,2,13/10/2024,Electrodomésticos,89.64
2075,Auriculares,$75.39,7,13/10/2024,Electrónica,527.73
2710,Consola de videojuegos,$41.81,7,13/10/2024,Electrónica,292.67
182,Cuadro decorativo,$78.36,11,14/10/2024,Decoración,861.96
1178,Cafetera,$61.69,8,14/10/2024,Electrodomésticos,493.52
1687,Horno eléctrico,$117.85,5,14/10/2024,Electrodomésticos,589.25
1850,Plancha de vapor,$28.60,5,14/10/2024,Electrodomésticos,143.00
2291,Parlantes Bluetooth,$111.95,5,14/10/2024,Electrónica,559.75
520,Adorno de pared,$85.98,5,15/10/2024,Decoración,429.90
564,Jarrón decorativo,$51.28,7,15/10/2024,Decoración,358.96
990,Adorno de pared,$76.72,3,15/10/2024,Decoración,230.16
999,Candelabro,$47.09,5,15/10/2024,Decoración,235.45
1308,Cafetera,$96.89,7,15/10/2024,Electrodomésticos,678.23
2667,Cámara digital,$26.32,4,15/10/2024,Electrónica,105.28
2960,Consola de videojuegos,$87.02,11,15/10/2024,Electrónica,957.22
1321,Freidora eléctrica,$28.16,4,16/10/2024,Electrodomésticos,112.64
1637,Horno eléctrico,$93.24,11,16/10/2024,Electrodomésticos,1025.64
2427,Cámara digital,$96.56,1,16/10/2024,Electrónica,96.56
2448,SmartWatch,$109.91,12,16/10/2024,Electrónica,1318.92
266,Cortinas,$91.78,5,17/10/2024,Decoración,458.90
278,Rincón de plantas,$122.76,10,17/10/2024,Decoración,1227.60
329,Candelabro,$72.50,11,17/10/2024,Decoración,797.50
355,Alfombra,$124.48,4,17/10/2024,Decoración,497.92
440,Adorno de pared,$113.49,2,17/10/2024,Decoración,226.98
1326,Secadora,$109.40,7,18/10/2024,Electrodomésticos,765.80
1512,Heladera,$37.72,10,18/10/2024,Electrodomésticos,377.20
1534,Aspiradora,$96.98,8,18/10/2024,Electrodomésticos,775.84
2614,Auriculares,$47.88,4,18/10/2024,Electrónica,191.52
9,Candelabro,$51.38,5,19/10/2024,Decoración,256.90
1574,Aspiradora,$92.59,10,19/10/2024,Electrodomésticos,925.90
1615,Lavadora,$114.40,1,19/10/2024,Electrodomésticos,114.40
1713,Microondas,$65.46,5,19/10/2024,Electrodomésticos,327.30
1859,Batidora,$81.35,8,19/10/2024,Electrodomésticos,650.80
2886,Laptop,$49.03,12,19/10/2024,Electrónica,588.36
33,Espejo decorativo,$113.71,7,20/10/2024,Decoración,795.97
72,Cuadro decorativo,$111.56,1,20/10/2024,Decoración,111.56
2923,Smartphone,$33.63,5,20/10/2024,Electrónica,168.15
2933,Smartphone,$74.88,5,20/10/2024,Electrónica,374.40
591,Lámpara de mesa,$74.62,1,21/10/2024,Decoración,74.62
620,Adorno de pared,$92.16,4,21/10/2024,Decoración,368.64
680,Adorno de pared,$76.66,3,21/10/2024,Decoración,229.98
864,Jarrón decorativo,$55.89,2,21/10/2024,Decoración,111.78
1215,Lavadora,$91.79,10,21/10/2024,Electrodomésticos,917.90
1385,Lavadora,$111.51,3,21/10/2024,Electrodomésticos,334.53
18,Rincón de plantas,$37.09,3,22/10/2024,Decoración,111.27
776,Cortinas,$56.80,1,22/10/2024,Decoración,56.80
942,Cuadro decorativo,$99.04,8,22/10/2024,Decoración,792.32
1766,Secadora,$65.13,9,22/10/2024,Electrodomésticos,586.17
1891,Freidora eléctrica,$112.96,6,22/10/2024,Electrodomésticos,677.76
2043,Smartphone,$30.55,4,22/10/2024,Electrónica,122.20
2128,SmartWatch,$123.02,6,22/10/2024,Electrónica,738.12
2472,Televisor,$67.41,1,22/10/2024,Electrónica,67.41
2940,Consola de videojuegos,$34.04,6,22/10/2024,Electrónica,204.24
596,Cortinas,$75.96,7,23/10/2024,Decoración,531.72
1206,Secadora,$44.22,1,23/10/2024,Electrodomésticos,44.22
1214,Aspiradora,$121.66,3,23/10/2024,Electrodomésticos,364.98
2051,Parlantes Bluetooth,$49.40,9,23/10/2024,Electrónica,444.60
2071,Parlantes Bluetooth,$87.97,12,23/10/2024,Electrónica,1055.64
2094,Auriculares,$118.97,5,23/10/2024,Electrónica,594.85
2562,Televisor,$78.28,9,23/10/2024,Electrónica,704.52
2914,Auriculares,$26.34,5,23/10/2024,Electrónica,131.70
2965,Auriculares,$70.70,11,23/10/2024,Electrónica,777.70
1716,Secadora,$62.92,10,24/10/2024,Electrodomésticos,629.20
1925,Lavadora,$91.29,4,24/10/2024,Electrodomésticos,365.16
2183,Smartphone,$110.92,7,24/10/2024,Electrónica,776.44
2783,Smartphone,$95.67,8,24/10/2024,Electrónica,765.36
1014,Aspiradora,$106.17,12,25/10/2024,Electrodomésticos,1274.04
1357,Horno eléctrico,$76.90,11,25/10/2024,Electrodomésticos,845.90
1388,Cafetera,$88.66,1,25/10/2024,Electrodomésticos,88.66
2103,Smartphone,$44.04,10,25/10/2024,Electrónica,440.40
2132,Televisor,$117.96,7,25/10/2024,Electrónica,825.72
2311,Parlantes Bluetooth,$79.72,6,25/10/2024,Electrónica,478.32
2607,Cámara digital,$54.75,10,25/10/2024,Electrónica,547.50
2781,Parlantes Bluetooth,$69.00,12,25/10/2024,Electrónica,828.00
114,Jarrón decorativo,$104.03,6,26/10/2024,Decoración,624.18
690,Adorno de pared,$103.95,8,26/10/2024,Decoración,831.60
853,Espejo decorativo,$87.21,7,26/10/2024,Decoración,610.47
1354,Aspiradora,$55.17,4,26/10/2024,Electrodomésticos,220.68
1449,Batidora,$73.18,12,26/10/2024,Electrodomésticos,878.16
1577,Horno eléctrico,$63.35,1,26/10/2024,Electrodomésticos,63.35
1676,Secadora,$88.46,9,26/10/2024,Electrodomésticos,796.14
1733,Microondas,$33.38,11,26/10/2024,Electrodomésticos,367.18
1987,Horno eléctrico,$113.12,6,26/10/2024,Electrodomésticos,678.72
2198,SmartWatch,$78.65,7,26/10/2024,Electrónica,550.55
2285,Auriculares,$57.38,1,26/10/2024,Electrónica,57.38
2878,SmartWatch,$122.44,5,26/10/2024,Electrónica,612.20
25,Alfombra,$38.69,1,27/10/2024,Decoración,38.69
674,Jarrón decorativo,$108.63,9,27/10/2024,Decoración,977.67
755,Alfombra,$27.68,3,27/10/2024,Decoración,83.04
835,Alfombra,$85.65,6,27/10/2024,Decoración,513.90
1005,Lavadora,$44.34,3,27/10/2024,Electrodomésticos,133.02
1033,Microondas,$113.60,3,27/10/2024,Electrodomésticos,340.80
1092,Heladera,$99.93,6,27/10/2024,Electrodomésticos,599.58
1094,Aspiradora,$115.50,8,27/10/2024,Electrodomésticos,924.00
1349,Batidora,$100.89,5,27/10/2024,Electrodomésticos,504.45
1519,Batidora,$101.17,11,27/10/2024,Electrodomésticos,1112.87
1601,Freidora eléctrica,$32.54,11,27/10/2024,Electrodomésticos,357.94
2808,SmartWatch,$54.79,9,27/10/2024,Electrónica,493.11
343,Espejo decorativo,$50.49,4,28/10/2024,Decoración,201.96
499,Candelabro,$108.91,2,28/10/2024,Decoración,217.82
857,Elementos de cerámica,$91.06,8,28/10/2024,Decoración,728.48
1144,Aspiradora,$98.46,7,28/10/2024,Electrodomésticos,689.22
1487,Horno eléctrico,$102.75,9,28/10/2024,Electrodomésticos,924.75
1659,Batidora,$101.49,6,28/10/2024,Electrodomésticos,608.94
1911,Freidora eléctrica,$46.16,1,28/10/2024,Electrodomésticos,46.16
2217,Cámara digital,$49.71,11,28/10/2024,Electrónica,546.81
657,Elementos de cerámica,$69.67,3,29/10/2024,Decoración,209.01
1556,Secadora,$117.97,3,29/10/2024,Electrodomésticos,353.91
1930,Plancha de vapor,$64.20,5,29/10/2024,Electrodomésticos,321.00
2033,Smartphone,$29.94,11,29/10/2024,Electrónica,329.34
2107,Cámara digital,$64.14,3,29/10/2024,Electrónica,192.42
2529,Proyector,$92.21,4,29/10/2024,Electrónica,368.84
2553,Smartphone,$78.89,3,29/10/2024,Electrónica,236.67
2660,Consola de videojuegos,$124.46,4,29/10/2024,Electrónica,497.84
2774,Auriculares,$37.77,7,29/10/2024,Electrónica,264.39
190,Adorno de pared,$36.08,10,30/10/2024,Decoración,360.80
1395,Lavadora,$39.64,12,30/10/2024,Electrodomésticos,475.68
1403,Microondas,$91.18,1,30/10/2024,Electrodomésticos,91.18
1872,Heladera,$60.32,2,30/10/2024,Electrodomésticos,120.64
2081,Parlantes Bluetooth,$94.89,10,30/10/2024,Electrónica,948.90
2449,Proyector,$104.25,4,30/10/2024,Electrónica,417.00
2536,Laptop,$120.96,1,30/10/2024,Electrónica,120.96
47,Elementos de cerámica,$66.54,11,31/10/2024,Decoración,731.94
58,Rincón de plantas,$58.70,12,31/10/2024,Decoración,704.40
346,Cortinas,$52.57,3,31/10/2024,Decoración,157.71
523,Espejo decorativo,$45.46,12,31/10/2024,Decoración,545.52
539,Candelabro,$85.86,12,31/10/2024,Decoración,1030.32
2166,Laptop,$115.57,5,31/10/2024,Electrónica,577.85
2178,SmartWatch,$104.12,8,31/10/2024,Electrónica,832.96
2238,SmartWatch,$68.47,6,31/10/2024,Electrónica,410.82
2483,Smartphone,$93.11,4,31/10/2024,Electrónica,372.44
2817,Cámara digital,$29.73,9,31/10/2024,Electrónica,267.57
2890,Consola de videojuegos,$105.99,5,31/10/2024,Electrónica,529.95
4,Jarrón decorativo,$64.12,12,01/11/2024,Decoración,769.44
284,Jarrón decorativo,$43.09,7,01/11/2024,Decoración,301.63
582,Cuadro decorativo,$61.67,10,01/11/2024,Decoración,616.70
2657,Cámara digital,$30.79,8,01/11/2024,Electrónica,246.32
2736,Laptop,$113.88,1,01/11/2024,Electrónica,113.88
5,Alfombra,$70.10,4,02/11/2024,Decoración,280.40
102,Cuadro decorativo,$119.97,3,02/11/2024,Decoración,359.91
605,Alfombra,$120.49,6,02/11/2024,Decoración,722.94
773,Espejo decorativo,$64.35,8,02/11/2024,Decoración,514.80
808,Rincón de plantas,$67.82,11,02/11/2024,Decoración,746.02
1293,Microondas,$100.74,11,02/11/2024,Electrodomésticos,1108.14
1415,Lavadora,$29.44,10,02/11/2024,Electrodomésticos,294.40
1559,Batidora,$59.48,4,02/11/2024,Electrodomésticos,237.92
1780,Plancha de vapor,$119.00,1,02/11/2024,Electrodomésticos,119.00
1049,Batidora,$64.32,8,03/11/2024,Electrodomésticos,514.56
1420,Plancha de vapor,$100.54,6,03/11/2024,Electrodomésticos,603.24
610,Adorno de pared,$27.89,8,04/11/2024,Decoración,223.12
1262,Heladera,$43.72,1,04/11/2024,Electrodomésticos,43.72
27,Elementos de cerámica,$112.53,11,05/11/2024,Decoración,1237.83
552,Cuadro decorativo,$88.67,11,05/11/2024,Decoración,975.37
587,Elementos de cerámica,$33.98,9,05/11/2024,Decoración,305.82
642,Cuadro decorativo,$73.67,7,05/11/2024,Decoración,515.69
1071,Freidora eléctrica,$71.74,2,05/11/2024,Electrodomésticos,143.48
1283,Microondas,$94.63,9,05/11/2024,Electrodomésticos,851.67
1466,Secadora,$85.31,5,05/11/2024,Electrodomésticos,426.55
1810,Plancha de vapor,$70.67,11,05/11/2024,Electrodomésticos,777.37
142,Cuadro decorativo,$114.44,10,06/11/2024,Decoración,1144.40
464,Jarrón decorativo,$49.06,11,06/11/2024,Decoración,539.66
597,Elementos de cerámica,$96.57,8,06/11/2024,Decoración,772.56
634,Jarrón decorativo,$45.62,4,06/11/2024,Decoración,182.48
719,Lámpara de mesa,$56.43,2,06/11/2024,Decoración,112.86
758,Rincón de plantas,$29.00,10,06/11/2024,Decoración,290.00
875,Alfombra,$36.34,5,06/11/2024,Decoración,181.70
2412,Televisor,$108.45,8,06/11/2024,Electrónica,867.60
263,Espejo decorativo,$103.07,6,07/11/2024,Decoración,618.42
273,Espejo decorativo,$49.11,10,07/11/2024,Decoración,491.10
825,Alfombra,$34.70,1,07/11/2024,Decoración,34.70
862,Cuadro decorativo,$48.36,8,07/11/2024,Decoración,386.88
1493,Microondas,$73.63,12,07/11/2024,Electrodomésticos,883.56
1790,Plancha de vapor,$80.84,5,07/11/2024,Electrodomésticos,404.20
1875,Lavadora,$58.04,6,07/11/2024,Electrodomésticos,348.24
2113,Smartphone,$119.26,2,07/11/2024,Electrónica,238.52
2250,Consola de videojuegos,$78.68,11,07/11/2024,Electrónica,865.48
2335,Auriculares,$108.76,8,07/11/2024,Electrónica,870.08
2357,Cámara digital,$49.90,1,07/11/2024,Electrónica,49.90
2401,Parlantes Bluetooth,$65.49,11,07/11/2024,Electrónica,720.39
2909,Proyector,$108.21,12,07/11/2024,Electrónica,1298.52
636,Cortinas,$46.09,1,08/11/2024,Decoración,46.09
761,Lámpara de mesa,$80.48,10,08/11/2024,Decoración,804.80
951,Lámpara de mesa,$58.55,9,08/11/2024,Decoración,526.95
1098,Cafetera,$45.95,7,08/11/2024,Electrodomésticos,321.65
1348,Cafetera,$111.70,10,08/11/2024,Electrodomésticos,1117.00
2351,Parlantes Bluetooth,$115.66,3,08/11/2024,Electrónica,346.98
2411,Parlantes Bluetooth,$61.45,8,08/11/2024,Electrónica,491.60
481,Lámpara de mesa,$55.87,3,09/11/2024,Decoración,167.61
576,Cortinas,$122.36,8,09/11/2024,Decoración,978.88
861,Lámpara de mesa,$66.88,4,09/11/2024,Decoración,267.52
889,Lámpara de mesa,$95.87,7,09/11/2024,Decoración,671.09
1527,Horno eléctrico,$36.02,3,09/11/2024,Electrodomésticos,108.06
2507,Cámara digital,$27.72,8,09/11/2024,Electrónica,221.76
2589,Proyector,$82.90,8,09/11/2024,Electrónica,663.20
2850,Consola de videojuegos,$84.81,4,09/11/2024,Electrónica,339.24
2908,SmartWatch,$78.63,4,09/11/2024,Electrónica,314.52
327,Elementos de cerámica,$105.59,9,10/11/2024,Decoración,950.31
1021,Freidora eléctrica,$49.62,6,10/11/2024,Electrodomésticos,297.72
1200,Plancha de vapor,$83.34,10,10/11/2024,Electrodomésticos,833.40
1243,Microondas,$64.56,12,10/11/2024,Electrodomésticos,774.72
1619,Batidora,$96.56,3,10/11/2024,Electrodomésticos,289.68
2010,Consola de videojuegos,$51.13,2,10/11/2024,Electrónica,102.26
2087,Cámara digital,$35.44,3,10/11/2024,Electrónica,106.32
2573,Smartphone,$91.52,7,10/11/2024,Electrónica,640.64
217,Elementos de cerámica,$47.48,2,11/11/2024,Decoración,94.96
272,Cuadro decorativo,$93.84,10,11/11/2024,Decoración,938.40
545,Alfombra,$43.63,1,11/11/2024,Decoración,43.63
688,Rincón de plantas,$81.27,11,11/11/2024,Decoración,893.97
1430,Plancha de vapor,$34.93,9,11/11/2024,Electrodomésticos,314.37
1497,Horno eléctrico,$83.30,10,11/11/2024,Electrodomésticos,833.00
1509,Batidora,$55.25,10,11/11/2024,Electrodomésticos,552.50
2060,Consola de videojuegos,$73.40,5,11/11/2024,Electrónica,367.00
2263,Smartphone,$47.67,6,11/11/2024,Electrónica,286.02
2558,SmartWatch,$63.94,7,11/11/2024,Electrónica,447.58
2814,Auriculares,$89.91,9,11/11/2024,Electrónica,809.19
420,Adorno de pared,$65.00,4,12/11/2024,Decoración,260.00
514,Jarrón decorativo,$59.63,10,12/11/2024,Decoración,596.30
544,Jarrón decorativo,$29.63,5,12/11/2024,Decoración,148.15
880,Adorno de pared,$105.74,10,12/11/2024,Decoración,1057.40
1908,Cafetera,$55.91,3,12/11/2024,Electrodomésticos,167.73
655,Alfombra,$124.49,11,13/11/2024,Decoración,1369.39
1111,Freidora eléctrica,$100.12,12,13/11/2024,Electrodomésticos,1201.44
2118,SmartWatch,$99.50,5,13/11/2024,Electrónica,497.50
2208,SmartWatch,$33.12,10,13/11/2024,Electrónica,331.20
36,Cortinas,$28.63,5,14/11/2024,Decoración,143.15
316,Cortinas,$90.56,2,14/11/2024,Decoración,181.12
885,Alfombra,$97.56,1,14/11/2024,Decoración,97.56
1566,Secadora,$78.40,8,14/11/2024,Electrodomésticos,627.20
1753,Microondas,$38.63,9,14/11/2024,Electrodomésticos,347.67
2316,Laptop,$78.67,3,14/11/2024,Electrónica,236.01
2374,Auriculares,$55.05,12,14/11/2024,Electrónica,660.60
2958,SmartWatch,$64.59,10,14/11/2024,Electrónica,645.90
671,Lámpara de mesa,$66.33,7,15/11/2024,Decoración,464.31
1462,Heladera,$121.56,12,15/11/2024,Electrodomésticos,1458.72
1463,Microondas,$70.42,10,15/11/2024,Electrodomésticos,704.20
1517,Horno eléctrico,$41.23,8,15/11/2024,Electrodomésticos,329.84
1564,Aspiradora,$60.80,1,15/11/2024,Electrodomésticos,60.80
1621,Freidora eléctrica,$56.74,9,15/11/2024,Electrodomésticos,510.66
1749,Batidora,$107.07,9,15/11/2024,Electrodomésticos,963.63
1912,Heladera,$82.42,8,15/11/2024,Electrodomésticos,659.36
2727,Cámara digital,$114.98,12,15/11/2024,Electrónica,1379.76
618,Rincón de plantas,$36.15,8,16/11/2024,Decoración,289.20
944,Jarrón decorativo,$98.76,1,16/11/2024,Decoración,98.76
1015,Lavadora,$91.96,12,16/11/2024,Electrodomésticos,1103.52
1671,Freidora eléctrica,$106.34,8,16/11/2024,Electrodomésticos,850.72
2025,Auriculares,$42.93,2,16/11/2024,Electrónica,85.86
2602,Televisor,$118.04,4,16/11/2024,Electrónica,472.16
21,Lámpara de mesa,$41.84,12,17/11/2024,Decoración,502.08
227,Elementos de cerámica,$32.11,11,17/11/2024,Decoración,353.21
361,Lámpara de mesa,$120.89,2,17/11/2024,Decoración,241.78
757,Elementos de cerámica,$36.44,10,17/11/2024,Decoración,364.40
779,Lámpara de mesa,$72.68,9,17/11/2024,Decoración,654.12
1137,Horno eléctrico,$51.17,7,17/11/2024,Electrodomésticos,358.19
1165,Lavadora,$73.58,9,17/11/2024,Electrodomésticos,662.22
1651,Freidora eléctrica,$78.73,10,17/11/2024,Electrodomésticos,787.30
2074,Auriculares,$70.55,1,17/11/2024,Electrónica,70.55
2631,Parlantes Bluetooth,$66.84,11,17/11/2024,Electrónica,735.24
